,Plate Waste,Empty Plate,Kitchen Waste,No Objects
20181218193202_446a123d-20df-41b8-911e-1d662b86dc76.jpg,0,1,0,0
20181218194138_0abf2e77-692e-411a-b2b0-d69700fb8b57.jpg,1,0,0,0
20181218195725_1f163097-8355-4231-8d50-16dd830053c1.jpg,0,1,0,0
20181218200307_cb381600-b87a-45f7-89ec-8b9debdbd042.jpg,1,0,0,0
20181218200313_ed9d623b-f42d-4fd3-87d2-ac7aac958394.jpg,1,0,0,0
20181218200333_5c8a685b-af65-4ba0-8a36-a5047880e649.jpg,1,0,0,0
20181218200357_716f832d-d581-4761-90ca-ec7348110fc3.jpg,1,0,0,0
20181218200420_c42d87fd-8a5a-416e-aad6-65ec44e57b08.jpg,1,0,0,0
20181218200424_d26b4c29-855b-4c34-ba97-1b05651ae06c.jpg,1,0,0,0
20181218200541_38e289a3-f5e1-48ce-a2a1-430609d6be76.jpg,1,0,0,0
20181218200920_03a036f5-047e-4d65-a1d0-cb362ce51722.jpg,1,0,0,0
20181218203636_8aa71688-8c20-483a-8763-db9fcce8821f.jpg,1,0,0,0
20181218203644_79e9da09-7643-4a06-9cbf-4a7b5a2a80de.jpg,0,1,0,0
20181218204746_15a2229d-4a39-4f73-ac01-96c7f1dcb548.jpg,1,0,0,0
20181218204806_de1068f9-84fd-4a86-89d2-8e5cd5ec0cf3.jpg,1,0,0,0
20181218204920_e2396bfe-0d51-41ee-9d56-e0681fdd37f3.jpg,1,0,0,0
20181218204931_8bc4c9f0-9d17-45cb-a0be-22229942ed0a.jpg,1,0,0,0
20181218204936_96e51490-6670-438b-af04-11b7a998a3a1.jpg,1,0,0,0
20181218205047_f55f30c4-0152-472e-9d1e-5b58d8ac2beb.jpg,1,0,0,0
20181218205049_f7593d41-9df0-46bb-9ae1-1ce91499b0eb.jpg,1,0,0,0
20181218211505_3a5af5dd-49cc-4928-890d-2f5718985e49.jpg,0,0,0,1
20181219114132_56ed6ed2-748a-4771-9b43-4bc66add9542.jpg,1,0,0,0
20181219114207_f6c70782-c194-4134-adba-b68c1612487a.jpg,1,0,0,0
20181219120532_eb1cf264-b92d-41e3-bd01-4828f2809795.jpg,0,1,0,0
20181219121758_90ae49f6-169a-4596-a9be-ea75d5ee91be.jpg,0,1,0,0
20181219121809_7d8c4eea-3067-4fd9-9327-3ffbabe7101a.jpg,1,0,0,0
20181219121933_8e6c8482-1143-4f23-bceb-e5bc62e9391a.jpg,1,0,0,0
20181219121937_755a01a0-a851-416f-9dc3-5a25c467cf05.jpg,1,0,0,0
20181219123311_2fb0f345-0093-4b1a-a217-af2d9295291b.jpg,1,0,0,0
20181219124725_7c675334-a55b-4f71-9d77-510d47a100c0.jpg,1,0,0,0
20181219125100_6bc5cc4d-a95a-4736-8f0e-8d470852eadd.jpg,0,1,0,0
20181219125922_b1ff80b2-21be-4572-aee9-7e4c943a8743.jpg,1,0,0,0
20181219125934_d48952f4-6b2c-4f0a-9b6f-f0f6851c51e0.jpg,0,0,0,0
20181219125940_0ae96ce3-6351-4a72-ba57-745044d3fbaf.jpg,1,0,0,0
20181219131410_dbff7836-f418-4c65-9f3a-ed491f346bfb.jpg,1,0,0,0
20181219132305_944e02fa-6768-4a17-a439-3567a6e42ffd.jpg,1,0,0,0
20181219132825_7b05067f-80b0-4c59-860d-3b4ed5852634.jpg,1,0,0,0
20181219133415_3b0473a3-ffcd-4abd-882b-ae0931610a9b.jpg,1,0,0,0
20181219140444_ce65f78e-3e28-4263-9cc1-50e5c9440541.jpg,1,0,0,0
20181219140450_edcdfef2-1bad-4f93-a1fd-a4b43c9078b4.jpg,1,0,0,0
20181219165545_31df3df3-9c31-473c-bf1d-66131fa40127.jpg,1,0,0,0
20181219172310_38568d55-0b88-44a4-93f7-72e1df39e2bb.jpg,1,0,0,0
20181219172538_2f18e362-48ec-41cc-9094-8b8c7365cdf1.jpg,1,0,0,0
20181219172900_faf1def3-1f77-474e-8d33-65ce85efb6f0.jpg,1,0,0,0
20181219172902_16088f3d-c076-4dd2-8c91-b3e2a2e9659c.jpg,1,0,0,0
20181219172909_5bbb1e14-1b82-42a5-84bb-ba868fefa5c5.jpg,1,0,0,0
20181219172919_b65d307b-681c-4069-847c-13fc7ea79d84.jpg,1,0,0,0
20181219173715_a4b0ca29-42c3-4232-b878-e18309a4cf32.jpg,1,0,0,0
20181219173742_bc5956f5-03c8-4105-9e27-9d317830e39a.jpg,1,0,0,0
20181219174327_39f9ae3c-ac45-4489-91c4-08467b9a9144.jpg,1,0,0,0
20181219174943_2d038e9d-56d1-48f9-a1bd-37398043bfc8.jpg,1,0,0,0
20181219175854_4f27e40e-a330-496c-8cda-d9d6913b1322.jpg,1,0,0,0
20181219180205_ed13d2bf-b033-4fd5-b0c4-71ffa54c9170.jpg,0,1,0,0
20181219181849_5ec31843-2f6b-40b2-99e9-587fbec78b52.jpg,1,0,0,0
20181219182149_9393a70c-2628-4520-8432-b402c970e00c.jpg,1,0,0,0
20181219182449_899383d2-fac9-4c9f-ac16-3c5d58cf9147.jpg,1,0,0,0
20181219182717_855ff1d1-f6c3-42be-a32a-3d157d86d6a2.jpg,1,0,0,0
20181219193246_dd97ae65-6c64-4c22-a48a-81f6c3c9ee59.jpg,1,0,0,0
20181219193251_4d4a3499-f123-4b19-b5b8-6b91e920381f.jpg,1,0,0,0
20181219194438_3f4e1dfc-dcc3-4314-a01b-2e5c508944e8.jpg,1,0,0,0
20181220093748_06b0cdcb-f871-493d-bfcc-20626ee46dff.jpg,1,0,0,0
20181220093752_99c21954-1874-4def-a352-6ecfa14d5f96.jpg,0,0,1,0
20181220093758_d4cb3460-2e9b-4a9d-9333-a941dc988bba.jpg,0,0,1,0
20181220093822_737d759a-6842-4806-9317-36a1aa98f778.jpg,0,0,1,0
20181220093826_a30e9253-935b-4034-b34e-949f88eae46f.jpg,0,0,1,0
20181220094456_64f8c9ec-933c-4c17-b624-46ba03c979a1.jpg,1,0,0,0
20181220103810_657a5b44-92d6-495f-a1a4-0adf260335d4.jpg,0,1,0,0
20181220103812_b97fc090-f4dd-404d-915f-950572915fe2.jpg,0,1,0,0
20181220104831_0666b4f9-ce5d-44ae-8335-066ff17d3823.jpg,1,0,0,0
20181220105837_03cc219b-5830-463c-b7a4-8ff3115268b5.jpg,0,1,0,0
20181220112556_08e665fb-346b-4960-9a3b-f304ad3c4466.jpg,1,0,0,0
20181220114611_8ca6c9a2-16f6-4286-be8f-92789233a0d1.jpg,0,1,0,0
20181220114613_46c78d34-e072-4c3f-9108-3d32f0f1d8e2.jpg,1,0,0,0
20181220115432_196ae1d8-ba22-49f4-8309-ee13899fa858.jpg,1,0,0,0
20181220115732_46f12f2b-4027-4309-9603-4d6a930eecd0.jpg,1,0,0,0
20181220120320_46ad313f-2be3-47db-aaa6-54a47374f768.jpg,1,0,0,0
20181220120656_da0917ef-b659-4b39-b440-80c30f18ac36.jpg,0,1,0,0
20181220120918_e0111130-906a-4dbf-8b5b-224aaaebfac6.jpg,1,0,0,0
20181220121644_fc4a9fdc-3300-4f47-a823-ea01aae6497a.jpg,1,0,0,0
20181220121824_09e84bce-67cb-4ee1-9139-6887ce8dfea4.jpg,1,0,0,0
20181220122203_65673c57-5475-4014-8ea7-f0e73b4c2cc1.jpg,1,0,0,0
20181220122212_95b72851-6c2f-49d4-b614-b1077ff87e7d.jpg,1,0,0,0
20181220122521_ffd2057c-380f-4c6a-8e6f-446f63278e6e.jpg,1,0,0,0
20181220123656_f4585fc1-d550-4a70-afe7-bba93ab127ef.jpg,1,0,0,0
20181220125015_3b7ccee6-6ed7-48fe-bfff-d4b935466d48.jpg,1,0,0,0
20181220125140_0cc7735d-1bae-4176-b27a-03827f703682.jpg,1,0,0,0
20181220125318_684662dd-086a-456d-aae0-f7510dabf537.jpg,0,1,0,0
20181220125326_e1c3dc50-5b13-47ce-9d81-8a59feb37bde.jpg,0,1,0,0
20181220125336_96696c2b-18c1-412a-9583-3ef691562eb6.jpg,1,0,0,0
20181220125446_fc83e735-adab-4dd6-b2bd-95d67fd445ab.jpg,0,1,0,0
20181220125923_0e380741-4f5e-43fb-9cc6-186efd73f369.jpg,1,0,0,0
20181220132121_facf5896-d6f6-487b-860f-b11856bdd9ae.jpg,1,0,0,0
20181220132952_3b53ec86-a0a5-48ed-9c07-f1eba47ee906.jpg,1,0,0,0
20181220134506_30d9890c-b50c-43d6-84d9-85a56a0dfcd0.jpg,0,1,0,0
20181220142759_3fceff40-295f-47f1-ada6-22207f8a8919.jpg,1,0,0,0
20181220143146_53a7183e-fcd4-451c-b04f-d8120a2e84e1.jpg,1,0,0,0
20181220151607_86c3a9c7-0d1c-4dd6-aa8c-dc163e016dab.jpg,0,1,0,0
20181220173143_b9fed463-4034-4d41-9db0-c0912ba3dfbd.jpg,1,0,0,0
20181220173154_2a146110-faa8-48ae-b7f8-2385d59622fd.jpg,1,0,0,0
20181220174639_22667e6d-50ec-4323-8415-1634c82a9763.jpg,1,0,0,0
20181220175546_d60ff493-c3fe-4405-bc64-a1815c1c46ce.jpg,0,1,0,0
20181220175557_f3d676b1-43bd-4ed8-b512-e523ddafe875.jpg,1,0,0,0
20181220175729_ee35b32b-331b-4908-85f9-24af8c25a110.jpg,0,0,0,1
20181220175956_dfeaaf6e-5785-4836-a9a7-cdf4b7494aa9.jpg,1,0,0,0
20181220180005_33fe9c96-954f-40f3-b1bd-792673014f9c.jpg,1,0,0,0
20181220180011_5d6c9a9b-bea0-4c10-b99f-cdb9a8fdf89d.jpg,0,1,0,0
20181220180019_549f3a0d-f870-4a25-9bfb-c115e6b70036.jpg,1,0,0,0
20181220180026_1d16bd78-3f2d-42d4-96b3-29aab99eed5c.jpg,1,0,0,0
20181220180033_90ea8908-6e0e-4b9e-b27c-f5a27d68c5e2.jpg,0,1,0,0
20181220180037_a72201cf-39f4-4425-b005-aa7ab5d706f0.jpg,1,0,0,0
20181220180217_1fd5c347-28be-41a5-8714-91582b464018.jpg,1,0,0,0
20181220180223_0bf761a1-5330-476f-81ad-91c92cfaa4cc.jpg,0,1,0,0
20181220180240_d0eeb5d3-8432-4f99-bb60-be8e908c4a10.jpg,1,0,0,0
20181220180656_82e72a1e-19e5-45e9-8a46-843ff052c98d.jpg,0,1,0,0
20181220180700_9ccfa74a-797a-4e26-959e-f880495a4358.jpg,0,1,0,0
20181220180934_50d285cb-e7ef-4fed-a5b2-5f3c5d76c5b9.jpg,0,1,0,0
20181220180942_584d67a0-de8d-421d-8f23-d79b2faf3de5.jpg,1,0,0,0
20181220180948_107406aa-1d0d-4835-b89d-ea6a0896dbec.jpg,1,0,0,0
20181220180955_c78fcf0d-6f67-4eef-8ccb-4ab1a95aec9a.jpg,0,1,0,0
20181220181144_54ea03b2-d980-4c77-96c2-a9de7d5d21e6.jpg,1,0,0,0
20181220181158_6ebd796a-c83f-4914-b2ce-f01082ece73a.jpg,1,0,0,0
20181220181210_46404988-1162-4981-8a2b-c7ec4d0c1e7a.jpg,1,0,0,0
20181220181246_bd6fc0a9-f4aa-4d71-bc76-22d8abd75565.jpg,1,0,0,0
20181220181307_7d478ef4-efb3-4fdf-80c7-d25a4df07c83.jpg,1,0,0,0
20181220181953_d3cf9a45-d14a-4c2f-91ab-5bdb87b0a88a.jpg,1,0,0,0
20181220181958_7424cfa4-5a1d-4254-bc7d-3cfa41d31ceb.jpg,1,0,0,0
20181220182007_674b4ddd-2b98-4dbf-b6d7-979ff39bbfff.jpg,1,0,0,0
20181220185257_3852454a-a140-4061-ab00-51805d392d2a.jpg,1,0,0,0
20181220185322_cfebda09-00d5-4e5c-afc6-f85a6d388d0a.jpg,1,0,0,0
20181220185347_89294d00-b1b1-4da9-a22b-ab903a768c13.jpg,1,0,0,0
20181220185504_2ce9f4d1-9f58-4365-831a-d6becf2f2416.jpg,1,0,0,0
20181220185516_93c91f7d-f838-440f-aef3-6fe73c8e08de.jpg,1,0,0,0
20181220191738_21d72c82-c669-431d-96b8-341e81a758fd.jpg,1,0,0,0
20181220191741_6677ef9c-32b2-4f50-a544-6b0be71aa69e.jpg,1,0,0,0
20181220204650_77ceeb83-79d9-4f9c-a918-4aa6e7738a76.jpg,0,0,1,0
20181220204655_f04d7631-e2d9-480f-81c4-5d08b1236735.jpg,0,0,1,0
20181221101742_2ef60240-b0c9-4378-8700-759e6e6ea524.jpg,1,0,0,0
20181221110802_b0578296-37df-4f67-b3c1-9b3ae6054f2b.jpg,1,0,0,0
20181221113148_4348ad3f-888b-42a9-a5ae-196b5966058f.jpg,1,0,0,0
20181221121240_937767af-7bb1-41b2-a3e6-7efac4747cec.jpg,1,0,0,0
20181221123147_b9484dd4-7d31-4ec7-b4f5-687156084744.jpg,1,0,0,0
20181221130628_5a80c03f-868b-45ff-8bbb-902e0ad306d9.jpg,1,0,0,0
20181221154529_6aa9c572-c239-42f3-b4ae-b62e6981efd9.jpg,1,0,0,0
20181221154552_864ac24c-2d47-4182-a57d-10342f8e244b.jpg,1,0,0,0
20181221154605_4db4a837-e9d0-4201-9290-f741c02f1c44.jpg,1,0,0,0
20181221154611_071dde87-45d5-4f87-9594-9cf4cd003f96.jpg,1,0,0,0
20181221174609_ac0a7b59-8fba-466f-8469-92f87bc98d3f.jpg,1,0,0,0
20181221175645_26d85af5-931b-4398-aea3-c4108a55a5a0.jpg,1,0,0,0
20181221175653_64473a75-ae1d-4ab4-b6b4-7bfccd6ce194.jpg,1,0,0,0
20181221175950_9bd99cc8-cc51-4549-8734-70fec65d6c90.jpg,1,0,0,0
20181221180602_d2c4ef17-b0cb-4fda-a497-c9e30002a1f3.jpg,1,0,0,0
20181221180604_3f2a8a51-d0f9-4e20-bb20-24e1d9930c88.jpg,1,0,0,0
20181221181533_cb65c350-f64d-4bf2-8620-751eb3f63eb8.jpg,1,0,0,0
20181221182128_f91da863-05cd-4085-8f3a-313edf6c4990.jpg,0,1,0,0
20181221182130_65b3c4a4-0d74-4979-b29d-7b1152d2d50f.jpg,0,1,0,0
20181221182408_f2a6c179-ebbf-42e3-80b9-28c3ad0d321b.jpg,1,0,0,0
20181221192315_fdd0947e-c0bb-4657-acbe-819a41a8b81f.jpg,1,0,0,0
20181221192328_2031f09e-aac5-446c-ad7a-a81ef0a414c1.jpg,1,0,0,0
20181221192330_e756ec87-4ce9-4dd5-9a33-8b9df658fce1.jpg,1,0,0,0
20181221192537_da5b9723-c222-405c-b8f9-dde2b998d25c.jpg,1,0,0,0
20181221192544_0c716c18-5e77-4f28-b5eb-0d32d282fd2c.jpg,0,1,0,0
20181221192603_8d11be26-0e68-4ff9-8be2-9e4182e4d89d.jpg,1,0,0,0
20181221192749_ea7c41d5-8ff7-4fd7-b0a1-34e880c13e46.jpg,1,0,0,0
20181221192757_0e8c9ccb-6e76-4c91-87c0-c462c607ac12.jpg,1,0,0,0
20181221192801_7a42df09-b2e7-4652-8eb0-a083bc2ecae9.jpg,1,0,0,0
20181221192822_6ac3aebe-a9ab-467f-bdab-9f30263ffa27.jpg,1,0,0,0
20181221192835_4e708f38-7731-4662-a96d-6ef0ec559773.jpg,1,0,0,0
20181221192856_eddc787c-ef7b-402c-9df1-e56190f8b5ff.jpg,1,0,0,0
20181221193301_841a777e-a5dc-4b62-adaf-98f43de7b01e.jpg,1,0,0,0
20181221193321_32ac39b3-bdaf-466d-9676-9b3f8eb0e0bc.jpg,1,0,0,0
20181221193328_22b658b7-c18e-49f8-b795-a49f22365011.jpg,1,0,0,0
20181221193333_e6a84fda-7f4f-4df4-93cb-466b874f1b8d.jpg,1,0,0,0
20181221193838_8718c30f-915c-4bd8-9eaf-91293ae482b6.jpg,1,0,0,0
20181221194904_dd1f36ad-0918-4557-b271-592ab195377e.jpg,1,0,0,0
20181221194909_7c5133a5-8ae7-40f1-975b-36060c71540c.jpg,1,0,0,0
20181221194913_2478ee97-b1a9-4db6-85b6-6116fa072118.jpg,1,0,0,0
20181221195223_77945a84-4698-44ea-9103-0013ef0045b0.jpg,1,0,0,0
20181221200334_edc7af05-1bf0-45c3-8a12-acc3b56c7596.jpg,1,0,0,0
20181221201432_9d9d7769-94f2-4697-a3c2-834ec34c7c84.jpg,1,0,0,0
20181221201450_cc4c0af7-c10f-4f48-98fa-8860fded1e50.jpg,1,0,0,0
20181221201517_52f7ed11-24f2-404e-8432-42b0b7040d8f.jpg,1,0,0,0
20181221201519_44d28c81-d312-4e5b-957b-4efe187c5585.jpg,1,0,0,0
20181221202828_4720a290-1fb1-4a5c-ad1d-72af195e7d91.jpg,1,0,0,0
20181221203556_0063c880-e67a-447c-b49e-64b6655c9cd2.jpg,1,0,0,0
20181221211818_8e49cd44-91eb-43d2-8273-c085c618c0d7.jpg,1,0,0,0
20181222083515_ac563175-e80b-4c86-8743-a6f1e7d30bfc.jpg,1,0,0,0
20181222083757_173bf436-cabf-436f-a1d0-f0ba554632d6.jpg,1,0,0,0
20181222090035_d1e34068-0c08-4a68-b413-bc30298da3b5.jpg,1,0,0,0
20181222090610_5859f44c-2eab-4b0a-9d9c-173bcc57391d.jpg,1,0,0,0
20181222094424_98c510f5-2245-4864-aaad-d3b0924f3f8b.jpg,1,0,0,0
20181222094929_c84f149f-f55f-4177-893e-0bec160c233d.jpg,0,1,0,0
20181222095320_2909d8d2-b938-4c6d-b7e5-7565f931caf4.jpg,0,1,0,0
20181222095326_170d7c22-e6d5-4dcc-b954-2580a7c6d689.jpg,0,1,0,0
20181222095625_1a8e731e-69ec-40b2-8a43-8352c08a068d.jpg,1,0,0,0
20181222101114_aa3b621a-6fda-46dd-bfa8-d320c2150566.jpg,1,0,0,0
20181222102820_6c8bd8d1-8b39-4210-86ae-9491e2cc0600.jpg,1,0,0,0
20181222110557_7108e07e-b79d-48d2-91eb-da8ed80af485.jpg,1,0,0,0
20181222112938_c43887cf-7965-4880-85c3-3195f0455d3a.jpg,1,0,0,0
20181222114156_f568e76c-0949-46c9-80a2-c021c5c1daab.jpg,1,0,0,0
20181222114201_4e71a82c-98c1-4d41-a48d-728a3c9d7577.jpg,1,0,0,0
20181222114235_107fefea-0542-404b-acb5-c56b3ee57e63.jpg,1,0,0,0
20181222114406_15e34b55-2817-4826-8ddd-d79c27d2ad67.jpg,1,0,0,0
20181222121008_9cd1f839-edef-45f0-bd19-a07f6bc5c4ca.jpg,1,0,0,0
20181222121014_eab82883-ef73-48aa-afe8-5de8e28276aa.jpg,1,0,0,0
20181222121023_218e2a62-78d2-4d45-82f6-81638659b552.jpg,1,0,0,0
20181222122814_78f512ab-5add-4a1a-9d54-769de1903130.jpg,0,0,0,1
20181222122826_548a8377-02b5-432f-adab-20d213cc32fc.jpg,1,0,0,0
20181222123926_801a0bd6-b6cb-442d-9fe6-629698405855.jpg,1,0,0,0
20181222123934_500fdeb2-4a98-45e1-80a2-227622978c20.jpg,1,0,0,0
20181222124557_b466b884-4dbc-4766-bb3f-7e564c01148c.jpg,1,0,0,0
20181222124925_88f9e548-280c-4734-9465-f102611b3934.jpg,0,0,0,1
20181222125715_2b17a651-2092-4571-a667-8686df26d9f3.jpg,1,0,0,0
20181222125717_19a19c0c-b7c9-43e5-a605-0106350c3d89.jpg,1,0,0,0
20181222125910_18c42e77-f274-4921-abc8-8ad4637de52c.jpg,1,0,0,0
20181222130951_e17bd12a-61b1-4911-807a-61051e81e77a.jpg,0,1,0,0
20181222131000_11e64078-2587-4dc7-a238-14721d752f5d.jpg,0,1,0,0
20181222131521_11105fdd-2942-49d7-8f20-59ea38903339.jpg,1,0,0,0
20181222133614_bf3090fe-c913-4784-b80f-06a426c6c2ba.jpg,0,0,0,1
20181222144751_d42d1fe2-1796-46b1-9b70-ccf42969ea3f.jpg,1,0,0,0
20181222180648_f8fed2da-83d2-4be8-bff5-b40fada0b3b2.jpg,1,0,0,0
20181222181653_64661854-3bb5-4dd2-9914-af26270b2cc9.jpg,1,0,0,0
20181222181700_8e611bf0-7a38-4174-a5a5-7766e0bd732e.jpg,1,0,0,0
20181222183818_833bfb07-aa56-45bb-9632-c97f8e7cf6be.jpg,1,0,0,0
20181222191846_de9f6f4d-97a1-45ef-9dd2-d6bb79cedc5b.jpg,1,0,0,0
20181222191856_33c9da7c-a323-4eea-a8dd-3c374fb18642.jpg,1,0,0,0
20181223111026_6e8e7fc8-339c-44ce-9789-42d333945e13.jpg,1,0,0,0
20181223111849_cc924b9d-df3f-4017-9573-13cedb0b2598.jpg,1,0,0,0
20181223112358_30532981-2c43-4248-8886-4e6cf798e08a.jpg,1,0,0,0
20181223112422_229a92ad-bf39-48bb-b577-a7fc2c7fdc6e.jpg,1,0,0,0
20181223114139_7b614c7e-f72f-471f-8f7a-c89d09380341.jpg,1,0,0,0
20181223121417_13febbee-ac7e-48fa-8faa-33b0623d137e.jpg,1,0,0,0
20181223121559_d082a9b7-cb46-4e94-82b2-780ef856dc30.jpg,1,0,0,0
20181223121604_25bba9d0-6da4-4772-a580-531a4a294fad.jpg,1,0,0,0
20181223121608_08262d57-2c09-44fa-acfc-b8e1fe568a1b.jpg,1,0,0,0
20181223123136_f7d3969b-2d9b-439b-8288-9ef7c30f958e.jpg,1,0,0,0
20181223124404_e10f0939-eaa1-4d11-ac60-ea77a321eddd.jpg,0,1,0,0
20181223124512_433e27e0-ec97-4aa6-8571-16a82652c0a0.jpg,0,1,0,0
20181223125027_0eb30fb3-f001-456e-8e1c-a0d54c4e6d65.jpg,1,0,0,0
20181223125046_28ba528b-15ff-4daf-9d9e-5ecb9ff07519.jpg,1,0,0,0
20181223125150_5b2fa790-5db2-4a2d-8efc-2aaaa3baaeaa.jpg,1,0,0,0
20181223130803_7ca5abbd-021e-4d46-8416-4df0878a9884.jpg,1,0,0,0
20181223130807_75e30046-eeac-4f34-8331-297f8171f0a4.jpg,0,1,0,0
20181223131227_c53d0815-f1f9-4086-9902-1336c056a0f4.jpg,0,1,0,0
20181223132022_2e6c7f51-10a2-42d1-b7aa-261b1634f449.jpg,1,0,0,0
20181223132146_ce1421cc-0dfb-4e04-919e-64797f2ec497.jpg,1,0,0,0
20181223134016_7ed75afa-a0c1-4f9d-b775-d39cb53d70e9.jpg,1,0,0,0
20181223142817_84e5c0da-03a8-4efa-a3bb-819e9ec47224.jpg,1,0,0,0
20181223144127_539ed392-2759-4d26-a31c-14a7b381ee45.jpg,0,1,0,0
20181223152449_f7203c7b-08e6-4303-bcc0-4b873fcc2c62.jpg,1,0,0,0
20181223152455_fffbab99-14cf-4f07-8835-29116c94fb9a.jpg,1,0,0,0
20181223153911_7cb27024-1659-425e-916c-06c5a9dbcdd5.jpg,1,0,0,0
20181223165700_94796972-7409-4a0d-aabd-4679ca75f770.jpg,1,0,0,0
20181223170654_66973bc5-bd7b-4fef-8633-4f9effcd2c88.jpg,1,0,0,0
20181223170658_6b57f14a-6b40-4e1b-81a8-77b1566bf4c4.jpg,1,0,0,0
20181223171359_0e956bfb-91d6-4811-93cb-0b46a6491b7a.jpg,1,0,0,0
20181223171405_d984f6b2-b49f-4983-8a60-58063a13284e.jpg,1,0,0,0
20181223171412_682af425-f329-43f1-9893-5eb7c79a6f9f.jpg,1,0,0,0
20181223171444_3e24d303-13bc-4489-b10d-dc70a2640c89.jpg,1,0,0,0
20181223174429_5112a02a-989b-479e-bbdd-e7f2c7182556.jpg,1,0,0,0
20181223174434_6e4d1661-4e94-4906-8532-f5ebf7e13a85.jpg,1,0,0,0
20181223174508_d3ae8673-ed6b-4efc-987b-805318cb8660.jpg,1,0,0,0
20181223175308_4793047a-fbfd-4ef7-a337-ae4f3a8fc663.jpg,1,0,0,0
20181223175827_e41e9fa2-45a1-425a-8c8e-377548f9e974.jpg,1,0,0,0
20181223175953_1367fc24-6262-471f-8817-a63cbec7d94c.jpg,1,0,0,0
20181223180001_32490436-cf9b-4046-a95a-775d39e396a9.jpg,1,0,0,0
20181223181204_c4ee7b8b-c80d-4a7b-8f1e-92125b8f6e7a.jpg,1,0,0,0
20181223181727_56c069fd-e689-4788-9832-6370616f898f.jpg,0,0,0,1
20181223181904_2971f7f5-167f-49f0-b23d-c5a8555ff982.jpg,1,0,0,0
20181223181920_054f9d8b-0479-4213-b3b4-161bdba55a62.jpg,1,0,0,0
20181223182125_3ee3c3ab-1a45-4492-91dd-780bb0a22cd6.jpg,1,0,0,0
20181223182526_c337aa21-11f9-4644-a242-8fbe90400c43.jpg,1,0,0,0
20181223182531_cbcd6d36-72c5-4b49-9b16-7cc73ee41b60.jpg,1,0,0,0
20181223183224_ebfc2b38-2272-4697-a80c-3060b868e654.jpg,1,0,0,0
20181223183237_cceab875-df5e-4d53-bf41-0c4277187124.jpg,1,0,0,0
20181223183632_4a0f0edc-ba76-4c37-a635-edd24876bb11.jpg,1,0,0,0
20181223183636_8a53f2ce-d7ac-4222-a4ce-1c6daec3a703.jpg,1,0,0,0
20181223190645_6bbca35b-96cf-4bed-9f21-a579f309a6f9.jpg,1,0,0,0
20181223190704_985c25b8-5d42-4847-9a02-9c95f61671c0.jpg,1,0,0,0
20181223192759_95b550b3-2056-45e4-b399-1037a0af44b2.jpg,1,0,0,0
20181223200042_3cff5ab7-f180-4a81-b62e-3a1f1b829d1d.jpg,1,0,0,0
20181223203027_9c3fc0f8-1c6a-4aa1-9690-6aeab843bacc.jpg,1,0,0,0
20181223212741_72d0d899-5581-465f-a8df-6da750615604.jpg,1,0,0,0
20181223213947_7b16c183-361a-425f-b157-0d46aa214909.jpg,1,0,0,0
20181223214003_8aed4b46-5e5a-47d8-ab83-f9e1e84abdba.jpg,1,0,0,0
20181229202939_23b7560f-8f7a-47e2-aceb-659a20a29641.jpg,0,1,0,0
20181229202953_2c1523ef-b8e0-4a6b-ad25-cd39e47a8195.jpg,1,0,0,0
20181229202956_e469e9bd-0941-419c-9abc-9528dc4db641.jpg,1,0,0,0
20181229203014_d80f7d9d-a30e-4d4b-9c38-26faa86a136c.jpg,0,0,1,0
20181229203016_279cf35d-f947-4460-847f-65256c68fe7b.jpg,0,0,0,1
20181229203020_5c30d367-34ea-42e3-8687-afd441586753.jpg,0,0,1,0
20181229203031_cc0fc8b1-80b3-4da1-b974-c4c08415e8ae.jpg,0,0,1,0
20181229203056_0c2ee1ca-ec28-4e56-ac96-9f2515160e2b.jpg,1,0,0,0
20181229203236_08da35df-a42d-446c-b1a7-932bb8e03f4d.jpg,1,0,0,0
20181229204500_039cc0c3-4c51-4702-935a-cb1e9d2006e6.jpg,0,0,1,0
20181229204503_9ed23e8b-e637-4f94-9c86-ddd774c02b4a.jpg,0,0,1,0
20181229204938_036d14c7-8dc4-4b7a-8ade-ad7c26634c41.jpg,1,0,0,0
20181229212850_f8e8bb69-313a-4398-83df-5a99829c0f5a.jpg,0,1,0,0
20181229212856_ed4e679e-8b4f-4e5e-9102-6a984933563e.jpg,0,1,0,0
20181230112044_2800a343-458d-46ff-b5af-ef3937962f07.jpg,1,0,0,0
20181230112055_c6945d4f-cc06-4de7-ba24-206bf8bf428b.jpg,1,0,0,0
20181230112056_a8101eb5-4026-4ae6-9576-7ece00777c26.jpg,0,0,0,1
20181230112652_a59c45ab-902f-437d-ab09-d60b16b0b091.jpg,1,0,0,0
20181230112723_c8606265-fb52-44be-bd26-b0416591094c.jpg,1,0,0,0
20181230112815_20813f4e-79ad-4345-b50b-4c7ddbaf7fd8.jpg,1,0,0,0
20181230112924_4cac045d-cd70-46f4-9305-51df92b62e0f.jpg,1,0,0,0
20181230112934_023f6f0a-71e4-47a7-adfb-00ba12a3b9b0.jpg,1,0,0,0
20181230113105_0f9309f6-938f-4e89-89fa-000335548702.jpg,0,0,0,1
20181230113110_8b37321b-f8c6-4e18-9aa5-4d962896b29d.jpg,1,0,0,0
20181230113124_ede4e1e6-7081-46a4-8b14-0c9bf6107a47.jpg,1,0,0,0
